04-03-2015,0
05-03-2015,130
06-03-2015,243
07-03-2015,338
08-03-2015,415
09-03-2015,475
10-03-2015,518
11-03-2015,542
12-03-2015,550
13-03-2015,539
14-03-2015,513
15-03-2015,473
16-03-2015,424
17-03-2015,369
18-03-2015,313
19-03-2015,261
20-03-2015,214
21-03-2015,172
22-03-2015,135
23-03-2015,103
24-03-2015,76
