2015-03-04,0
2015-03-05,325
2015-03-06,607
2015-03-07,845
2015-03-08,1039
2015-03-09,1189
2015-03-10,1295
2015-03-11,1357
2015-03-12,1376
2015-03-13,1350
2015-03-14,1285
2015-03-15,1187
2015-03-16,1065
2015-03-17,927
2015-03-18,788
2015-03-19,659
2015-03-20,542
2015-03-21,438
2015-03-22,346
2015-03-23,267
2015-03-24,200
