2015-03-04,0
2015-03-05,116
2015-03-06,217
2015-03-07,302
2015-03-08,371
2015-03-09,425
2015-03-10,463
2015-03-11,485
2015-03-12,492
2015-03-13,482
2015-03-14,459
2015-03-15,424
2015-03-16,380
2015-03-17,330
2015-03-18,281
2015-03-19,234
2015-03-20,193
2015-03-21,155
2015-03-22,122
2015-03-23,94
2015-03-24,70
