2015-03-04,0
2015-03-05,605
2015-03-06,1127
2015-03-07,1565
2015-03-08,1918
2015-03-09,2188
2015-03-10,2373
2015-03-11,2475
2015-03-12,2493
2015-03-13,2426
2015-03-14,2285
2015-03-15,2082
2015-03-16,1830
2015-03-17,1549
2015-03-18,1266
2015-03-19,1002
2015-03-20,762
2015-03-21,546
2015-03-22,353
2015-03-23,184
2015-03-24,39
