2015-03-04,0
2015-03-05,907
2015-03-06,1690
2015-03-07,2347
2015-03-08,2880
2015-03-09,3288
2015-03-10,3571
2015-03-11,3729
2015-03-12,3763
2015-03-13,3671
2015-03-14,3468
2015-03-15,3173
2015-03-16,2807
2015-03-17,2396
2015-03-18,1981
2015-03-19,1597
2015-03-20,1247
2015-03-21,933
2015-03-22,654
2015-03-23,409
2015-03-24,200
