2015-03-04,0
2015-03-05,215
2015-03-06,401
2015-03-07,557
2015-03-08,684
2015-03-09,781
2015-03-10,848
2015-03-11,886
2015-03-12,895
2015-03-13,873
2015-03-14,826
2015-03-15,756
2015-03-16,670
2015-03-17,573
2015-03-18,476
2015-03-19,385
2015-03-20,303
2015-03-21,229
2015-03-22,163
2015-03-23,106
2015-03-24,57
