2015-03-04,0
2015-03-05,100
2015-03-06,187
2015-03-07,260
2015-03-08,319
2015-03-09,365
2015-03-10,397
2015-03-11,416
2015-03-12,421
2015-03-13,412
2015-03-14,391
2015-03-15,360
2015-03-16,321
2015-03-17,278
2015-03-18,234
2015-03-19,193
2015-03-20,157
2015-03-21,124
2015-03-22,94
2015-03-23,69
2015-03-24,48
