2015-03-04,0
2015-03-05,81
2015-03-06,152
2015-03-07,211
2015-03-08,260
2015-03-09,297
2015-03-10,324
2015-03-11,339
2015-03-12,344
2015-03-13,337
2015-03-14,321
2015-03-15,296
2015-03-16,266
2015-03-17,231
2015-03-18,196
2015-03-19,164
2015-03-20,135
2015-03-21,108
2015-03-22,85
2015-03-23,65
2015-03-24,49
