2015-03-04,0
2015-03-05,8333
2015-03-06,15543
2015-03-07,21608
2015-03-08,26533
2015-03-09,30319
2015-03-10,32957
2015-03-11,34461
2015-03-12,34836
2015-03-13,34035
2015-03-14,32242
2015-03-15,29596
2015-03-16,26301
2015-03-17,22600
2015-03-18,18876
2015-03-19,15407
2015-03-20,12270
2015-03-21,9449
2015-03-22,6953
2015-03-23,4771
2015-03-24,2930
