2015-03-04,0
2015-03-05,358
2015-03-06,668
2015-03-07,929
2015-03-08,1143
2015-03-09,1308
2015-03-10,1424
2015-03-11,1493
2015-03-12,1513
2015-03-13,1484
2015-03-14,1413
2015-03-15,1306
2015-03-16,1171
2015-03-17,1019
2015-03-18,866
2015-03-19,724
2015-03-20,596
2015-03-21,482
2015-03-22,381
2015-03-23,293
2015-03-24,220
