2015-03-04,0
2015-03-05,315
2015-03-06,588
2015-03-07,816
2015-03-08,1001
2015-03-09,1143
2015-03-10,1241
2015-03-11,1295
2015-03-12,1306
2015-03-13,1272
2015-03-14,1201
2015-03-15,1097
2015-03-16,968
2015-03-17,823
2015-03-18,678
2015-03-19,542
2015-03-20,419
2015-03-21,309
2015-03-22,210
2015-03-23,124
2015-03-24,50
